"#AUTHID,""TEXT"",""cEXT"",""cNEU"",""cAGR"",""cCON"",""cOPN""";
"2004_382.txt,""    Sleep! That's what I need to do. I stayed up all night writing my freshman seminar paper on Bond- Born an electric quartet. I asked my roommate that I was going to get some shut eye for about 10 minutes and to wake me up for my class at ten, but she woke me up 40 minutes later. I wasn't late. Thank GOD! I'm really stressed out, I have so many things to do this weekend. Why is college so easy yet so hard to manage. Management, I believe, is the biggest thing in college. I miss my family so much. I really don't know if I'm doing this right. I'm trying to type so fast that my hands are shaking and I'm pressing the wrong keys. Grrr! My roommate is leaving today to see her family. Good for her. We were both crying, actually I was the only one come to think of it. She said she never cries even if it is the saddest thing ever. How can you not cry. I guess I'm very emotional and sensitive. I was sick last weekend and when my parents came up to see me they were really worried. I hope they are healthy and son't worry so much. I want to see them and my brothers so bad. I'm done with classes and I'm free!! I love the feeling of writing in streams of consciousness. It is probably one of my favorite past times besides playing and composing music. I really want to be super good on my electric violin. After writing my paper about the electric quartet, I realized that I wanted to be like them. I actually miss my quartet. They all went to the University of Chicago and are sophomores there. I'm always the youngest in everything. youngest in my graduating class, among my friens, at my church-- that is youth bible group, and even among the freshmans here at UT. I feel so old yet so young compared to others here. I can't believe that there are 30 maybe even 40 year olds in my calculus class. I was so shocked when several older males came and sat in our lecture. They are older than my professor and TA's. What are they doing here at such a old age, I wonder. Did they flunk, not graduate, drop out and then realize many years later that school is the best place to be! I was walking out of PCL after studying late and this homeless guy walks up and asked for money. I ignored him because I was creeped out. It is my belief that if a homeless is not missing any limbs and is perfectly capable to work then he/she should. However, if they are missing an arm or let's say play the saxophone on the street, I would definetly give them some change. I feel that they are doing their best with the disabilities facing them. Last night, my roommate came in with her best guy friend, who's bi-sexual, and another guy that I later found was gay. I really don't mind gay guys although I find it sad, I DO MIND if they are lesbians!! YUCK! I'm a strong christian girl so it really is hard for me to cope with such things. I am very conservative and tend to not change my views for anyone unless the provide convincing evidence. I really want to keep writing on and on but I have 2 minutes left. I love to write especially poems. I like being creative and connecting with my inner feelings. I guess it is because I play classical music and only listen to classical music. Classical music, I think is the most sensuous, expressive and beautiful form of art every created. I would love to whip out my violin or go to a grand piano and play songs after songs. I better wrap up--oh no--it's almost time for me to go. I'll---phew--the computer is letting me write a little more. Whoever is grading this is really going to enjoy reading everyone's writing. Well, I got to head off to my Biology study group. Toodles! "",""y"",""n"",""y"",""y"",""y""";
"2004_384.txt,""ahh everyting I typeed got erased dammit I have to do this again. htat is not fair I am angry now, with 30 seconds left somehow everything I typed about got erased. that is very frustrating for me I typed about so many random things. let me try this again. First of all I talked about how I am leaving for Atlanta in the mornging. I have a flight at 7 oclock which means I have to leave my house at 530 in the mornign so I can get there half an hour before my boarding of my flight. my dad is going to take me to the airport so I odnt have to leave my car there. I have not seen my car in two weeks and I love my car. I bought the car with my own money and I paid for it for one whole year. now my dad pays for it and is thaankful that I atleast got about 12000 dollars out of the way of the payments. I bought my car on august 16 2002 and to celebrate my two year anniversary I ended up having to get my wisdom teeth pulled. it was actuall fun for me. I loved the laughing gas, it made me so goofy I amde so many jokes with my partetns and with my docotors. I also couldnot stop laughing. also I did not feel any pain but still took pain killers to make sure that the pain didn't kick in. lets see what else can I talk about. hmm. I am waiting for my shoes to get mailed in to my house. I ordered some nike shox which I got to customize the color and also got to write my nAME ON IT. oops I had caps lock on. that is wiered, I am still mad that my whole assignment got erased right before it was twenteyy miutes. oh well htere is always things runnging around in my mind. if I am ever bored I turn to sports. I love sports. I love ut sports and all of dallas' temas. I will support them 100 percent everrytime. most of the time my TV is on I watch espn, it is an awesome channel, okay it has benn twenty minutes of typing for me so I am goign to go pack for my trip. hopefully I can get an A in this class. and I love this assignment "",""n"",""n"",""n"",""n"",""n""";
"2004_385.txt,""I didn't sleep at all last night and I'm barely making it through my day. I feel like a zombie, but hey what's new?  I have an english paper due on Monday. I think I completely bombed the thesis. I guess I can always go back and change it. I'm tired, I can't think. that's a lie, of course I can. it will simply be rambling nonsensical jumble. and that counts too right? sure it does. I've been seeing this guy. he's about seven years older than I am, and that shouldn't be that big of a deal, but it's more of an age difference than anyone I've dated before. I can meet him on an itellectual level, conversation isn't lacking, there's physical attraction and the whole deal. so why am I so doubtful? I suppose because I'm paranoid about becoming an obnoxious needy stereotypical girl. Unfortunately I have been that to others in the past and refuse to ever play that part again. I'm so much stronger now, more confident and comfortable with myself as a person. Anyway, my point is I'm scared to let him know I'm sincerely intersted because I think it will freak him out and send him running in the other direction. I can make my intentions known without actually verbalizing my feelings. And I'm pretty sure at this time in the relationship- whatever time it might be- is too soon to bring up any of those concerns. Is he seeing anyone else? Does he care? Does he not want to hurt my feelings so he won't tell me he doesn't want to hang out? it's so ridiculous to hear myself think like this. basically I'm so afraid of rejection that I'm willing to do it myself, before anyone really gets the chance. I've dated a plethera of losers over the past year and I'm tired of not caring about anyone. anyone in that way I guess. yes I have friends and have plenty to do without a guy to entertain (that sounds really harsh- it is me that wants this. )but I miss that connection. I want to be in love again. but who doesn't? I suppose once I stop wanting it I'll find it. that's the way of the world sometimes. yeah but about him. it is what it is and if it doesn't work out than so be it. plenty of fish in the sea and all that. but he does have some potential. enough of this. it's making my head hurt. I don't like that my stream of consciousness has turned into more of a """"dear diary"""" than anything else. I'm sitting in the student microcomputer facility among my fellow longhorns at the moment. I wonder how many of them are doing this assignment right now. maybe none. everyone's in their own little worlds. deep inside their thoughts or their research. everyone seems so disconnectced, though I suppose that's the point of this place. a quiet area to get work done, not social hour. I'm about to go to ecology evolution and society. I've been reading the assigned chapters, but I fear that I'm not actually retaining any of the information. I guess it will become quite apparent when I get my first test scores back. all I want to do here is to do well. it's the only reason I'm living in austin again, to continue my education. so that's what I aim to do. make the most out of the billion things I have to accomplish today. cross them off my list and get them out of the way in order to make room for all the new. life is pretty enjoyable when you don't let it drag you down with the minor negative aspects. so many people do that. drown in their own self pity and reamin miserable regardless. just smile sometimes, it really can make you feel better, and probably someone else as well. that's what I think, but this mind of mine is all over the place and never seems to rest. the end. my time is up.                            "",""y"",""y"",""n"",""y"",""y""";
"2004_386.txt,""     Hello looks like a journal entry. Frustrating blank page as usual, not nearly as much  pressure as a true journal might be. No, true journals (at least the ones I know) come complete  with the most irrational, egotistical, subjective criticisms at all. Here, I might simply start to list  adjectives. Think I will. Chair, run, cake, spoon, sparrow, harly, make, spy, insult, laughter,  organization, economy, ----- complete crap!!! Ha! Adjectives are fun. What to make of this  phenomenal opportunity?  Don't be shy, be compliant. Or just spew forth venom, anecdotes,  general life lessons. Inclination says talk about """"me"""". Here's what that is. Or so we'll try. Music, menus, frustration. Solitary, isolated, friendship social butterfly. Making waves the size  of anthills, feeling pretty depressed about it. The color of the water is green. Count the levels  of meaning there. Anaphor. Hyperbole. Homonyms. Czech Republic. Czeska Republica. The  United States of my Ass. Could I say here that I want to ______ the president?  Protect Identity. The blank might have been filled with """"make love"""" or """"marry"""" or """"help through important  issues"""". Certainly not """"castrate. """"  What else?  Looking forward to making A's lots of A's, because  after all purpose belongs to those classes in which one might be rewarded for hard work and  ass kissing. Discombobulated this page may be, but organization's overrated. I know a quote:  one advantage of being disorganized is that one is constantly making new discoveries. """"  That  one's right above Dad's desk at the office. Why do I experience comfort in an environment less  than rational? or organized?  Possibly the same reason I love psychoactive mindbenders (by this,  of course, I refer to puzzles and games like scrabble!) Because true beauty in life exposes itself  not in the routine, as religious dogma might promise, but at an Indian buffet at which one can  stand before a plethora of unfamiliar treasures, waiting for the unfamiliar perspective of a  Western mind for validation. what else?  I think this weekend I'm going to stimulate myself with  something organic - or possibly inorganic - and clean up the house. Make normal people  sense of the place so that when Mom and Dad show up tomorrow they don't swallow their  tongues. Music makes everything voluptuous, adds another layer to experiences so that they  find their way to memory lane more frequently and effectively. Takeover from an armchair. Natural delicacies. TV numbs, music accentuates, pleasure reading enriches, highest level math  and science is God. School puts the kind of pressure on people that creates Ted Bundies. UT is  anything but a good school, just like college immidiately following high school is anything but a  good idea. Just going doesn't plant seeds of positivity or success. I was the fool, caught in the  wave of college matriculation, and still to this day I feel I need four more years. Just like that  fucking idiot GW Bush. Right now, and not because I endorse the use of any of the following  terms, I'm going to type into this mind drain a slew of derrogatory or defamatory terms that I  rarely use but that for some reason are to come out when I open the floodgates. It's because I  wanted to call Bush a faggot, or a fucking idiot, or a fucking shithead hyppocrite, but some  mechanism that pisses on creativity and ultimate truth caught me in the act and slapped my red  hand before any other utterance could follow. Well, here, you fuck, stop this!!!!  Oh, I was going  to go into some racial slurs, but that's just so stupid. How about cracker-ass whitebread honky  guerro americano puto!  that would be perfect for me. Still, something about WASPy racial slurs  isn't nearly as intimidating as """"nigger"""" or """"spic"""" or daggerhead, or whatever. This world exists  as a cesspool of religious dogma, hate, and a need to evolve. It's going to suck till that evolution  takes place, but God Damn it, I'll wallow in the shit till I die and I'll like it. Couldn't qualify, for  that reason, as the typical """"good people"""" one might imagine a large percentage of those floating  around Earth for some god or cause might hope. That's what makes music --- done. Thanks  for the toilet! "",""y"",""y"",""n"",""n"",""y""";
"2004_387.txt,""     Ok, I'm thinking about a whole lot of nothing, and unfortunately since I've been told I type rather fast the professor to teacher's aid will now have to suffer through the horrible task of reading through the unintelligable thought processes of Mark's mind. I hope that no one reads this seriously at all. Ok now someone is watching me type, oh they're gone. That was fast, I'm telling you this is a waste of time and I'm not going to reveal anything special during twenty minutes. I'm actually kind of depressed at the fact that twenty minutes of my own un-interrupted thought would yield so little. I miss my wife. Yeah that's right my wife. We aren't legally married but we would like to consider ourselves married and I do. I certainly hope that no one bothers to mock my idea of marriage because I actually do take it very seriously. I love her more than life, more than anything else in this world and if anyone dares to mock that love or try to deny my marriage to her as real they will have to deal with my constant and thorough wrath. Now I'll write about pizza hut. They got this buffet that's only 3. 99, not bad, but the same as cici's so if they're pizza is not far superior than I will be terribly angry at them for advertising such a horrible deal. I know that was kind of in the middle of nowhere and I will admit that something someone else just said nearby me did actually influence that statement. I hope that this world is a peaceful place for my children I will do whatever I can to ensure this. I love my wife so much. I miss her terribly. There seems to be no longer a thought in my mind except how I have many a time disputed the reality of free will. How can one expect to have something called free will then expect to be judged finally. Because if I had full free will I could have chosen not to be exposed to the information that I would be judged for my actions on earth. But since I couldn't choose whether or not I could be exposed to such information. I am a Catholic. This is a stated fact that some might take as foolish words of a foolish person. But the truth is that I consider myself a part of this religion yet I do not completely agree with all of the aspects of the religion. For example the idea that all gay people will go to hell is foolish to me. My idea of who goes to heaven and who goes to hell is this:  Good people go to heaven. Bad people go to hell. Simple right?  Except what I qualify as a good person is different from what other people think is good. So what now?  Is my idea of good right or is theirs. But wait, the plot thickens. I have a solution to such a simple and timeless problem. You see I believe that God instilled in every human being the basic concience in that discerns between bad and good. The most amazing thing about this theory of mine is that if someone does something I find to be unacceptable I can be certain that they also think it is unacceptable. I am almost always right in this aspect. Every time I have seen something I think is wrong I can eventually approach the person about their actions and they will almost always agree with me that what they did is wrong. However, they will also go as far as to explain their good intentions. The hardest part of that aspect of the conversation is that it becomes difficult to discern between who is just self-delusioned and who genuinely had good intentions. I am not proud of all that I've done in my life. The only reason I can adopt a theory of shared thoughts of what is right and what is wrong is because I apply this theory to myself and find it to be true. I once actually cheated on one of my ex-girlfriends. One of the worst days of my life. There is no reason I can use to explain my actions. But I did it to end the relationship. Yeah, I know what you're thinking. Good job huh?  Well she didn't want to leave anyway. At least that was what I thought. I was so damn confused. I cheated on her, a rule I set for myself a long time ago was that I would NEVER cheat on a girlfriend. And I did. I disgraced myself and I hate. Er hated myself for it. I did it to invoke another of my rules for myself. Should an infraction upon the rule about NEVER cheating on my girlfriend I must then break-up with her because she deserves better than that. I don't know if I'm wrong. But I could be. Man you know sometimes music can just totally change one's mood. Now I'm listening to Damien Rice. The little known writer of some of the best music I've ever heard. I think he's great. It's kind of weird I guess for a guy to like some other guy's music so much but I do. I also like this guy Joseph Arthur a lot because both of these artists seem real to me. Their style of singing their lyrics are all so real. I love the way I can relate to it. I recently read """"A streetcar named desire"""". The female role of blanche. She is like my ex. She lies, decieves in the name of giving people what they """"want""""  NEVER tell me what I want. Only I know that and I don't appreciate being told. If anyone ever makes assumptions about who I am before I meet them. I get reasonably angry but I hide it pretty ok. You. For some reason I have been descrimanated against for being Mexican twice in my life. Both times by a girlfriends family. I have an extraordinarily pale complexion. The funny thing about that is one of them is Mexican. Heh what can I say. "",""y"",""n"",""n"",""y"",""y""";
"2004_388.txt,""     oh boy, the first writing assignment. I hope I am doing this correctly. I can't really think of anything else right now. I sort of have a slight headache. todays speech class was very boring. I am still bored because of it. sitting down and listening to one person after another talk and talk still has me a little bored. what else can I say. I am still bored because of it. my mind is still a blank. I don't know what I feel. my apt is sort of warm right now, so I guess its a little warm in here. I can hear my computer buzzing above everything else. I guess that can start to get annoying after a while. oh man, its only been two minutes thus far. 20 min of writing sure will suck. well, I still don't know what to think. I'm still bored. I'm now starting to think about a friend of mine. a special friend, who's company I enjoy very much. she lives back home in houston, and I occasionally see her on the weekends, although I've been talking to her online quite a bit lately. she is definetly someone special. now I'm thinking about another friend of mine who is over at my apartment constantly. although this guy is a friend of my roommates, he is also a friend of mine, but through our mutual friend. he's always over, always. this guy can get annoying, and when ever he comes over, he just annoys us. I'm a little annoyed just thinking about him right now. now my mind has drifted to ice cream. we all had ice cream last night. it was good stuff, but I think I had a little too much. we went to cold stone creamary on the drag. now my mind has drifted to the ice that is still sitting in the freezer. its just a little pint of bluebell ice cream. that pint has been sitting there for about a week and a half now. now my mind has drifted to my dad, who paid for that ice cream when I when I bought it using his credit card account. I guess I thought of him because he would smack me for going out to eat ice cream when there is perfectly good ice cream at home. now my mind has shifted to another friend of mine who just called me a minute ago, but I ignored his call because I am doing this writing assignment. this guy is a cool guy, I like him. he went to my high school and now goes to school in san antonio. his girlfriend goes here to ut. he's probably coming up to see her and to hangout with me and my roommate. now my mind has shifted to a looser guy I know that my friend from san antonio doesn't like. this other guy also goes to school in san antonio. these two almost got in a fight two weeks ago, and although I'm a passivist, I hope my friend and this other guy duke it out, for the other guy is also coming to austin this weekend for god knows what reasons. I thought it was funny seeing the two argue, and almost fight. although if the two were to fight, I think my friend would beat his ass. now thinking of san antonio, my mind has shifted to some other buddies of mine that live and go to school in san antonio. some of these guys went to high school with me as well, some didn't. I wonder how they're doing. its been a while since I last talked to almost any of them, and I just wonder how they're doing. maybe I should go up there sometime. although I have been saying these exact words for almost a year and a half now. oh boy, another  seven minutes to go. damn that's a long time. I'm still thinking about my buddies from san antonio. now I'm thinking about a friend that went to ut, from san antonio, who unfortunetely flunked out of ut. I think his parents weren't too happy about it, because I've heard they've enforced some harsh rules for this guy to live by. now another friend called me, but I ignored his call as well. now I'm thinking about my friend who just called me. this guy I've know for almost 18 or 19 years, quite possibly one of my earliest friends. he just graduated from ut last semester and is already engaged. I'm sort of both happy for him and sad at the same time. happy because he'll be married and doing what is expected of everyone to do to get their wheels in life rolling. yet sad becuase I know things will be different once he's married. for example, he won't be able to hang out quite as much, although I'm sure his wife will be more than happy to let him go out every now and then. and also becuase he'll have other things on his mind that a married man would have and just probably won't feel like screwing around with his buddies any longer, or rather at the same level of screwing around he did in his college days. what ever the future holds for him, I know he'll be happy, and for that reason, I too am happy, for him that is. well, its about another two minutes to go, I hope that this will end soon. and now I see that my friend is washing the dishes that belong to my roommate and I, which I don't thin she should do. I think I'll stop her when I'm done wtih this assignment. another couple of seconds to go till I'm done. yippie. "",""n"",""n"",""n"",""n"",""n""";
"2004_390.txt,""Well, I'm not exactly sure what to write about. I just finished my prescreening for the Psychology Experiment stuff and I now have to 1. 5 credits for it. So I only have to get 3. 5 more I guess to get the 5. I hope the experiment things aren't anything to bad and they don't take that long. I hate typing when I have rings and bracelets on. I really like to wear jewelry but they just start to hurt me when they rub up against the keyboard holder thingy. I don't know how I'm going to be able to write straight for 20 minutes. I just took my bracelet off, it was really hurting. I have so much homework to do this weekend. I guess teachers (professors) think that since it's a long weekend we shoudl have time to do all kinds of stuff so they give us more work. I guess the professors don't realize that each teacher gives us more and we would like to have some free time too. I also have to go to all kinds of places this weekend. I have to go to Dallas to see my half sister because she's in the hospital for something, I really don't want to go though. We never talk anymore and why should I go see her when she can't even call me when she promises to. Oh, I met these friends at UT. They are so great. One of them really. Her name is Sarah and she's really nice. I think we might try to get an apartment together next year so we can live together and not have to put up with stupid roommates like the one I have this year. She lied to me about everything and I think she might be doing some kind of drugs or something. The other day I heard her talking to some friends about sniffing some kind of chemicals in some guy's dorm. I don't know what they were talking about, that is just what I heard. Carol is talking about Sarah right now to my dad while my mom is sleeping. She thinks Sarah is so cool. I wonder if what I eat is actually eating a lot or if I'm just eating a normal amount of food. I try to eat 3 meals a day even though the food isn't always great. Oh, Kinsolving isn't all that great. Some of the food is good, but I can't stand eating there every day. They need to have food on this campus other than chicken. I love chicken and I used to want it all the time, but now since I've been here I've been dying for beef. The other day I was so stupid. I was talking to Carol on the phone and I said, """"I'm tired, but I don't want to lay down. I'm bored but I don't want to do anything. I'm not hungry, but I'm dying for meat. """"  I bet I sounded so stupid. I drove home today from Austin. I really didn't want to becuase I haven't drove anywhere in like a month, but I really need to start driving again. I can't wait till I get to go to Casa Ole again. I can't believe Austin doesn't have them here. That is like the stupidest thing in the world. I take that back. The stupidest thing in the world is that UT doesn't sell Dr. Pepper anywhere!  How can they do that!  If you ask any person our age what soft drink they would prefer, the majority of them would say that they like Dr. Pepper the best. My mom just woke up. I finally found one places on campus that has it though. The Union has Dr. Pepper at the Taco Bell. I haven't checked anywhere else yet. My dad is talking about this guy's truck that got stolen today. I can't believe that happened. They live in a pretty good part of town and nothing like that ever happens here. My dogs are fighting. I have two dogs, Milo and Brewser. Milo is a red beagle that is Brewser's son and he turned a year old May 15, 2004. Brewser is a black beagle that turns 11 on October 11, 2004. It's weird to think of their age. Milo is really crazy and Brewser is really calm. It probably is because he is so old though. I felt so stupid today in Biology. We had to work in these small groups and figure out these questions the teacher told us to do and for the first question, I sort of knew the answer but I didn't have it completely right. The second question was to figure out the hypothesis out of a group of statements but it was hard. When I was in high school we were always told to write a hypothesis in """"If, Then"""" form. Meaning that this would be an example, """"IF we put this together, THEN this should happen. """"  In this class though, its just a statement. No ifs. No thens. No questions. It just made me feel stupid cause I could pick the hypothesis out of the group. There there was the last question that she asked and I had no clue about it. All that really scared me though because I am afraid of not making it in Austin here at UT. Out of my high school we had 106 seniors. Out of those 106 there were 59 that went to college or went to some trade school or ARMY. Out of those 59, 35 went to aTm. I can't get over that. Only 2 of us came to UT and that is me and my ex boyfriend, Nathan. I am afraid of what all my aTm """"friends"""" would say if I couldn't make it here. I really don't know what to talk about. I keep making all these stupid noises just because I can't think of what to say. My sister is now watching Who Wants to be a Millionaire and my dad just ate some M&Ms. My mom is out feeding Milo and Brewser. Oh, Milo is actually mine. I was too young for Brewser to actually be mine so he is actually my mom and dad's. Carol has a dog, ferret, and fish at her house in Temple. The dog's name is Bart. Carol is laughing at me because she is reading what I am writing and she thinks this is the stupidest assignment in the world. I have to say, that since I've been writing it, I have to agree. I think it's kind of cool, but I really don't see the point in having to write this all out. Well, I understand that it is cool to see how the mind thinks and how our brain processes information, but this sort of seems like a waste of time. Oh, well. I'm getting credit for it. Oh, I might get to go to my first concert pretty soon. I'm going to try to get to tickets to the Austin City Limits thing. Sarah and Gabby were telling me about it and while I was in class today they tried to go get tickets. Gabby got one but while Sarah was in line, they cut everybody off like 3 people in front of her. "",""n"",""y"",""y"",""y"",""y""";
"2004_391.txt,""     Right now I am sitting here. The washing machine is very loud. My nose is  really stuffy. I really like that band brandston that I saw the othernight. they were  really nice and really cool. I can't wait until I get to hang out with steven. I really  missed him while I was in austin. stupid nose itches. I don't understand why randi  and I seem to not be as close anymore. Its kind of sad. She has been my best  friend for 5 years. Its really ironic that steven is now my best friend. who would  have ever thought? """"Don't come crying back to me. When you're lonely and all out  of love"""" is a song lyric from brandston that is going through my head constantly  causing me right now to basically only be able to think about that one specific  song. Its a very nice song. Very simple, yet it manages to me a very interesting. I  can't believe that I still have 17 minutes left to type. Its usually very hard for me to  type stream of consciousnes, I've tried it before in a humanities class for some  reason. I can't ever seem to really put what I'm thinking on paper. that's why its  hard for me to write or keep a journal. I even lie to myself on paper. I wonder why. I also wonder why Mikey is the way he is with me. I can't believe I ran into him last  night. He completely ignored me. That really hurts my feelings because we were  really close. At least I thought so. I really need closure. I hate myself for not  hating him. My nose is running again now. It's getting in the way of my typing. I  am so stressed out right now about biology. The house is completely silent right  now except for the washing machine. The dorm is never this quiet. I think maybe  that's why I like the dorm. Because its loud. Ow, I just hit my ear that I just pierced. Its really sore. The pain only lasts for a split second though. Its not as hot here in  amarillo as it is in austin. the weather here for labor day is perfect. I think I will go  and walk my dogs. I just sneezed again. I am sick of sneezing. Stupid allergies. I  need to print my chemistry notes and my chemistry homework. I also need to read  chapters 3 and 4 for psychology. I am behind. I am so worried about my  biology. I don't understand it and because of that I am not focusing as hard on my  other classes. However, government should be easy. I've taken that class before. Psychology is fun, but I really do not know what to expect on my tests. I don't know  how I will do in that class. I thought chemistry was easy, but apparently it isn't easy  at all. someone is getting ice from the refrigerator. I can hear it. wow, does my  mind really jump this much?  that's really interesting. I guess I am sort of truly  typing in a stream of consciencous. am I even spelling that right?  I usually can  spell. I feel like everyone else at UT is smarter than I am. I am not used to that.  I'm always the smartest. No one here knows my reputation. no one knows that I  am smart. But maybe I'm not smart. Maybe I am just lucky. My little puppy shinobi  isn't eating anymore. Maybe its because of his shots he got yesterday. I really  missed my dogs. zeb was very loving yesterday when he saw me. He licked me  all over. I love dogs so much. but its ironic because my dogs aren't normal and don't  show me the same amount of love dogs usually show people. other dogs like me  more. just my luck. I had to explain what I am doing to my mom. this is all  interesting. the fan is on now. my legs are cold. I think I'm sick. I want to listen to  my new cd again. I can't believe that I got to talk to further seems forever and get  put on the guest list for another show of theirs. too bad I didn't go. I can't believe  mikey thought they were terrible when he saw them. oh well, he is probably just  tying to be """"emo"""" and all cool and is just saying that to be different and to fit in with  the people  that he holds up on a pedestool. why did I ever date a guy like that?  and why am I still so attracted to such a stupid jerk?  I hate people like him. why  has he changed?  my stomach is hurting now again. I don't like being sick. I need  paper in order to print. and a USB cable. I hate that my printer doesn't work in my  dorm. I brought it for nothing. I bought some new cartridge too. its all a waste. I  can't return it. well for thanksgiving or something I will bring the printer home and  have my dad try to fix it. being home doesn't feel like home really. just feels like I'm  visiting. which is really what I'm doing. my nose is itching again, I think I am going  to sneeze again. I feel like I've been typing for 2 hours. someone just opened  something. I don't hear my dogs anymore. I wonder what they are doing. my  stomach is still hurting. the air conditioner just turned on. I heard it. I don't usually  hear these things. that's strange. my eyes are drooping. I'm tired. I haven't slept  well for a couple days. Why does he hate me?  I really wish I would just be brave  and confront him. I always say I'm going to, and I really think that I am going to, but  then I chicken out and if anything, I am extremely nice to him only to have him  ignore me. further seems forever was so good the other night. the energy  around me at the concert was so good. I was up in front. that was great. the new  lead singer was great. I need to go to more places like that in austin. I just typed  that sentence with my eyes closed. I am really falling asleep. my parents are  talking. I can hear them. my dad is selling my car. that makes me sad because I  really like my car. Even though I am getting a better car. "",""n"",""y"",""n"",""n"",""y""";
"2004_392.txt,""     I'm just sitting here in the library wondering if this semester is going to get a lot harder. Everyone of my friends is struggling in some way or another. I keep asking myself whether or not I'm am going to make it in my major. My major is petroleum engineering and its not exactly the easiest major. My friends say they don't know what I got myself into, but I keep telling them I'll be fine to not worry about me. When I say this I am just trying to reassure myself instead of trying to convince them that I will be fine. This library is all to silent I think I just want to make some noise but that would be wrong to mess up all these people who just feel there barely grasping the concepts of what they are doing. While I'm sitting in the library my mind keeps wondering whether or not I am going to make an A on the chemistry exam on Tuesday. I feel bombarded with chem and I don't know if I am going to be able to remember all three chapters. My mind keeps telling me that I will be fine that I just have to get used to it. High School was so much different than college in that you had to much time you didn't know what to do with it. That hasnt been my problem lately the only problems I have had all are about having not enough time. Every time I talk to my girlfriend back home, a senior in high school, I tell her to take advantage of having a lot of time on her hands because college is no where near as easy. I know older people had told me the same but I really never believed them and always felt as though they were exagerating. Oh yeah I am getting off topic but this library is just boring me. I feel that everyone is ahead of me on everything. I feel like they all grasp the ideas that I don't. In high school I was ahead of everyone of my friends but now it seems to me like all of my friends are ahead of me. Maybe that's just me overthinking. I can now smell some food as though somebody has brought something into the library. It smells like a piece of chocolate. Maybe it is a candybar of some sort. I don't really care because that smell kind of nauseates me. I am not a real big fan chocolate but I do love chocolate ice cream. Something about the sweetness is to much for me to endure. Lately I have been getting really home sick because of my girlfriend. I miss her very much and wish she would move up here right away. SHe is graduating a semester early from HS and is going to move to austin and attend ACC for the remainder of the year. I offered for her to move in with me and she said she would ask her parents. I hate to say it but her mom is a good for nothing lazy ass. Her father moved from italy to america in the early seventies with not a dollar to his name. The man now owns a 30 million dollar business that he started from nothing. He now works twelve hour days and then comes home to make a three course italian meal, not spaghetti out of the jar, for the whole family while the mom just sits on her computer or plays tennis all day. All she does is just bitcht at the whole family to do things. She is one of the most ungrateful people I have ever encountered in my whole entire life. People who have only met her once or twice do not agree because she puts on a show for them but I see the real her everyday. "",""y"",""y"",""y"",""y"",""y""";
"2004_394.txt,""     Wow, I haven' sat down and typed for 20 minutes in a long time. I guess we will see how it goes. The first thing on my mind is how great living in an apartment is. I love not having to deal with anyone such as parents, siblings etc. The main benefit to this is being to sleep late. Today I woke up at about 1 p. M. and didn't hear anyone tyring to wake me up like when I am back home. Anyways, life seems to be treating me preety well right now. I still miss my girlfriend, but I try not worry about it. I had become too dependent on her and I think I lost a sense of myself a little bit. Now I have plently of time to find myself again. The football game this week was a waste of time. I left in the second quarter when it was 33-0 because the sun was beating down right on my section and it sucked all energy I had right out of me. But, we won, so I'm not going to complain about that anymore. I just looked at the clock for the first time and its only at 6 minutes. It feels like I've been writing almost 20 m,inutes already. I bet its because I'm still tired. After this I'm going back to sleep for 2 or 3 hours and then I'll wake up and do some laundry. I hate laundry,but I guess it has to be done. I've let it pile up like and idiot and I probaly have 3 or 4 loads to do today. Let's see, the three day weekend was great, and what makes it even better is there's only 4 days of school until the next weekend. The more I think about the nap I'm about to take, the more drowsy I get. I absolutley love naps. There's honestly only a few things better than being able to sleep whenever you fell like it. The best time to take a nap is when you hae nothing to do and need to pass some time. Like after this. I know that's probaly not the best mentality to get the most out of life,but its not the worst. If I need to stay up, its no problem. In fact I'm tempted to just hit finish, go sleep and come back and do this but that would be just plain stupid. My apartment is a mess right now, but I cleaned the other day and my roommate had friends over last night, so its his turn to do some cleaning. I'm looking forward to some cold weather, because I can't stand sweating when I walk to class, which is what has happened about every day. Ok, four more minutes. I could do this all day and I'm sure eventually I would say or at least of something useful or interesting but I don't think its going to happen in the next 4 minutes. It sure as hell didn't happend in the last 16. But that's okay, because someone doing assignment is writing a great paper. In high school we had a english that made us do this kind of writing. Except we had to do it 4 times a week for a month. We were studying transcendenlism(sp?) which I personally is all b. S. Anyway we were supposed to find a quiet place in nature, go there every time a write for 20 minutes. I didn't go to my place one time and made up the entire project the night before. My grade:95. "",""n"",""n"",""n"",""n"",""n""";
